,id,Name,X,Y,LONGITUDE,LATITUDE,MESSAGEDATE,USERID,USERSCREENNAME,MESSAGETEXT,LOCATION,HASHTAGS,ISRETWEET,datetime,Cluster,parsed_tweets,stemmed_tokens,is_new_years_tweet,is_eastender_tweet,is_football_tweet
16756,550258141532020737,,-0.078476,51.525124,-0.07847599685192108,51.525123596191406,31/12/2014 11:52:18,67298243,Liamjphillips,@arsenal_tickets any tickets for tomorrow's game? Looking for 1.,Hackney,,0,2014-12-31 11:52:18,1,any tickets for tomorrow s game Looking for,"['ani', 'ticket', 'for', 'tomorrow', 's', 'game', 'look', 'for']",False,False,True
16759,550264588395380736,,-0.049823,51.545155,-0.04982300102710724,51.5451545715332,31/12/2014 12:17:55,702658526,SKULLFXCKED,Got access to every GBA game http://t.co/0TlGMRuLRy,Hackney,,0,2014-12-31 12:17:55,1,Got access to every GBA game,"['got', 'access', 'to', 'everi', 'gba', 'game']",False,False,True
16794,550335557835194368,,-0.04941,51.554462,-0.049410000443458564,51.55446243286133,31/12/2014 16:59:56,1119470154,minchiadici,@californiet NO non ÃÂ¨ Harry pft magari,Hackney,,0,2014-12-31 16:59:56,1,NO non Harry pft magari,"['NO', 'non', 'harri', 'pft', 'magari']",False,False,True
16850,550332847534649346,,-0.032293,51.55309000000001,-0.03229299932718277,51.5530891418457,31/12/2014 16:49:10,1635350191,E9Bangers,Lower tier for Spurs tomorrow; row 8   ,Hackney,,0,2014-12-31 16:49:10,1,Lower tier for Spurs tomorrow row,"['lower', 'tier', 'for', 'spur', 'tomorrow', 'row']",False,False,True
16896,550237424509808640,,-0.080704,51.555991999999996,-0.08070400357246399,51.55599212646485,31/12/2014 10:29:59,231532159,TUNDERINO,We would all LUV 2 beat Chelski...But the rest of Jan's fixtures R more important! Prize of Wembley; be in FA Cup & 3 weak Prem teams! COYS!,Hackney,,0,2014-12-31 10:29:59,1,We would all LUV beat Chelski But the rest of Jan s fixtures R more important Prize of Wembley be in FA Cup weak Prem teams COYS,"['We', 'would', 'all', 'luv', 'beat', 'chelski', 'but', 'the', 'rest', 'of', 'jan', 's', 'fixtur', 'R', 'more', 'import', 'prize', 'of', 'wembley', 'be', 'in', 'FA', 'cup', 'weak', 'prem', 'team', 'coy']",False,False,True
16963,550350992290893824,,-0.090275,51.534763,-0.09027499705553056,51.53476333618164,31/12/2014 18:01:16,627624406,TexaneMD,@Harryslaststand Harry you are a star and moved me so much at conference. Everyone should read your book. Happy new year and victory in May.,Hackney,,0,2014-12-31 18:01:16,1,Harry you are a star and moved me so much at conference Everyone should read your book Happy new year and victory in May,"['harri', 'you', 'are', 'a', 'star', 'and', 'move', 'me', 'so', 'much', 'at', 'confer', 'everyon', 'should', 'read', 'your', 'book', 'happi', 'new', 'year', 'and', 'victori', 'in', 'may']",True,False,True
16964,550351764831358978,,-0.084577,51.56586,-0.08457700163125992,51.56586074829102,31/12/2014 18:04:20,728961522,KaliSweep,Almost forgot about that Chelsea bod being thrown into the river in Amsterdam.   #bestmemoriesof2014 http://t.co/TFk8WRB16h,Hackney,bestmemoriesof2014,0,2014-12-31 18:04:20,1,Almost forgot about that Chelsea bod being thrown into the river in Amsterdam,"['almost', 'forgot', 'about', 'that', 'chelsea', 'bod', 'be', 'thrown', 'into', 'the', 'river', 'in', 'amsterdam']",False,False,True
17000,550351047039143937,,-0.07701799999999999,51.523586,-0.07701800018548965,51.52358627319336,31/12/2014 18:01:29,17369978,Brit182,Today me & jharphoto played out and took photos. He is a camera wizard.    @ Shoreditch High Street http://t.co/P8JtyN1RNc,Hackney,,0,2014-12-31 18:01:29,1,Today me jharphoto played out and took photos He is a camera wizard Shoreditch High Street,"['today', 'me', 'jharphoto', 'play', 'out', 'and', 'took', 'photo', 'He', 'is', 'a', 'camera', 'wizard', 'shoreditch', 'high', 'street']",False,False,True
17044,550433668846854144,,-0.032333,51.553096999999994,-0.03233300149440765,51.55309677124024,31/12/2014 23:29:47,1635350191,E9Bangers,@shanobhawkins @chelscfc_      I'm a Chelsea rent boy! You want some? I'll give it ya,Hackney,,0,2014-12-31 23:29:47,1,I m a Chelsea rent boy You want some I ll give it ya,"['I', 'm', 'a', 'chelsea', 'rent', 'boy', 'you', 'want', 'some', 'I', 'll', 'give', 'it', 'ya']",False,False,True
17073,550431133406859264,,-0.075197,51.549957,-0.0751969963312149,51.54995727539063,31/12/2014 23:19:43,352610356,BarryBard,It was nice to see @MPSStamfordHill Sgt & Team patrolling in the N16 area from keeping us all safe #NYE2015 http://t.co/aO7HRTwlMx,Hackney,NYE2015,0,2014-12-31 23:19:43,1,It was nice to see Sgt Team patrolling in the N area from keeping us all safe,"['It', 'wa', 'nice', 'to', 'see', 'sgt', 'team', 'patrol', 'in', 'the', 'N', 'area', 'from', 'keep', 'us', 'all', 'safe']",False,False,True
17088,550441972952227841,,-0.032310000000000005,51.553062,-0.03231000155210495,51.55306243896485,01/01/2015 00:02:47,1635350191,E9Bangers,Yids away tomorrow. Chelsea better not start the new year without a win!,Hackney,,0,2015-01-01 00:02:47,1,Yids away tomorrow Chelsea better not start the new year without a win,"['yid', 'away', 'tomorrow', 'chelsea', 'better', 'not', 'start', 'the', 'new', 'year', 'without', 'a', 'win']",True,False,True
17195,550389372194144256,,-0.076471,51.55289000000001,-0.0764710009098053,51.55289077758789,31/12/2014 20:33:46,160718648,Neilm74,@mndassoc a big thanks to the social media team. Love you guys x,Hackney,,0,2014-12-31 20:33:46,1,a big thanks to the social media team Love you guys x,"['a', 'big', 'thank', 'to', 'the', 'social', 'media', 'team', 'love', 'you', 'guy', 'x']",False,False,True
17201,550383124832854018,,-0.07,51.545,-0.07000000029802322,51.54499816894531,31/12/2014 20:08:57,29249948,kellsweston,Pre-gaming done right @ Dalston http://t.co/0IT8celDaF,Hackney,,0,2014-12-31 20:08:57,1,Pre gaming done right Dalston,"['pre', 'game', 'done', 'right', 'dalston']",False,False,True
17214,550377084674408450,,-0.069728,51.531277,-0.06972800195217133,51.53127670288086,31/12/2014 19:44:57,21478740,MNEK,Beautiful. Congrats James.    RT @JamesRHiggins: @MNEK beating cancer :-),Hackney,,0,2014-12-31 19:44:57,1,Beautiful Congrats James RT beating cancer,"['beauti', 'congrat', 'jame', 'RT', 'beat', 'cancer']",False,False,True
17258,550428331913793537,,-0.032333,51.553096999999994,-0.03233300149440765,51.55309677124024,31/12/2014 23:08:35,1635350191,E9Bangers,Does this Rosie attend Chelsea games? If she does; anyone know where she sits? I'm gonna make a move   ,Hackney,,0,2014-12-31 23:08:35,1,Does this Rosie attend Chelsea games If she does anyone know where she sits I m gonna make a move,"['doe', 'thi', 'rosi', 'attend', 'chelsea', 'game', 'If', 'she', 'doe', 'anyon', 'know', 'where', 'she', 'sit', 'I', 'm', 'gon', 'na', 'make', 'a', 'move']",False,False,True
17263,550415641917022208,,-0.081337,51.527756,-0.08133699744939804,51.52775573730469,31/12/2014 22:18:09,16299188,kyrstie,Arsenic and Old Lace from the Boy Wonder. Violet coloured; absinthe flavoured - I love it #purple  http://t.co/AmhZlmwXBR,Hackney,purple,0,2014-12-31 22:18:09,1,Arsenic and Old Lace from the Boy Wonder Violet coloured absinthe flavoured I love it,"['arsen', 'and', 'old', 'lace', 'from', 'the', 'boy', 'wonder', 'violet', 'colour', 'absinth', 'flavour', 'I', 'love', 'it']",False,False,True
17415,550427454587011073,,-0.032316000000000004,51.55309000000001,-0.032315999269485474,51.5530891418457,31/12/2014 23:05:06,1635350191,E9Bangers,@jamesburrellcfc I see. It's David's fault though; he shouldn't be smoking a joint in the first place. He's a professional footballer,Hackney,,0,2014-12-31 23:05:06,1,I see It s David s fault though he shouldn t be smoking a joint in the first place He s a professional footballer,"['I', 'see', 'It', 's', 'david', 's', 'fault', 'though', 'he', 'shouldn', 't', 'be', 'smoke', 'a', 'joint', 'in', 'the', 'first', 'place', 'He', 's', 'a', 'profession', 'footbal']",False,False,True
17427,550430677020467201,,-0.032283,51.5531,-0.0322830006480217,51.5531005859375,31/12/2014 23:17:54,1635350191,E9Bangers,@jamesburrellcfc he played like bambi on ice   ,Hackney,,0,2014-12-31 23:17:54,1,he played like bambi on ice,"['he', 'play', 'like', 'bambi', 'on', 'ice']",False,False,True
17442,550580555004514304,,-0.073526,51.562275,-0.07352600246667862,51.56227493286133,01/01/2015 09:13:28,126979245,sciflynige,Thank god we are not playing today. I don't want to move.   ,Hackney,,0,2015-01-01 09:13:28,1,Thank god we are not playing today I don t want to move,"['thank', 'god', 'we', 'are', 'not', 'play', 'today', 'I', 'don', 't', 'want', 'to', 'move']",False,False,True
17504,550586479874179072,,-0.051573,51.540657,-0.05157300084829329,51.54065704345703,01/01/2015 09:37:00,2225620298,EbzErdz,Diden ablas relationship goals           ,Hackney,,0,2015-01-01 09:37:00,1,Diden ablas relationship goals,"['diden', 'abla', 'relationship', 'goal']",False,False,True
17519,550582613648609280,,-0.058235,51.546013,-0.05823500081896784,51.54601287841797,01/01/2015 09:21:39,1354574258,pixelheadshot,@TheHOGuk This is the problem with sales. I buy the games faster than I can complete them.,Hackney,,0,2015-01-01 09:21:39,1,This is the problem with sales I buy the games faster than I can complete them,"['thi', 'is', 'the', 'problem', 'with', 'sale', 'I', 'buy', 'the', 'game', 'faster', 'than', 'I', 'can', 'complet', 'them']",False,False,True
17621,550447691034267648,,-0.032309,51.553158,-0.032308999449014664,51.55315780639648,01/01/2015 00:25:31,1635350191,E9Bangers,My objective for 2015 is to take a bird to football   ,Hackney,,0,2015-01-01 00:25:31,1,My objective for is to take a bird to football,"['My', 'object', 'for', 'is', 'to', 'take', 'a', 'bird', 'to', 'footbal']",False,False,True
17624,550449569566588930,,-0.032244999999999996,51.553115999999996,-0.03224499896168709,51.55311584472656,01/01/2015 00:32:58,1635350191,E9Bangers,You know everyone is out partying right about now; there's only 5k people online playing FIFA; normally there's 19k online at this time haha,Hackney,,0,2015-01-01 00:32:58,1,You know everyone is out partying right about now there s only k people online playing FIFA normally there s k online at this time haha,"['you', 'know', 'everyon', 'is', 'out', 'parti', 'right', 'about', 'now', 'there', 's', 'onli', 'k', 'peopl', 'onlin', 'play', 'fifa', 'normal', 'there', 's', 'k', 'onlin', 'at', 'thi', 'time', 'haha']",False,False,True
17634,550449407989399552,,-0.041645,51.553515999999995,-0.04164500162005425,51.55351638793945,01/01/2015 00:32:20,2861104119,WastedP0tential,@IanM_81 The game is the game yo,Hackney,,0,2015-01-01 00:32:20,1,The game is the game yo,"['the', 'game', 'is', 'the', 'game', 'yo']",False,False,True
17639,550451941231562752,,-0.032316000000000004,51.55308,-0.032315999269485474,51.55308151245117,01/01/2015 00:42:24,1635350191,E9Bangers,Top of the league going into 2015. Lovely jubbly,Hackney,,0,2015-01-01 00:42:24,1,Top of the league going into Lovely jubbly,"['top', 'of', 'the', 'leagu', 'go', 'into', 'love', 'jubbl']",False,False,True
17662,550449065276997632,,-0.085819,51.57321500000001,-0.08581899851560593,51.57321548461914,01/01/2015 00:30:58,288871190,tommyonthetub,It's 12.30 and we still haven't signed anyone;COME ON ARSENE !!!!!!                          ,Hackney,,0,2015-01-01 00:30:58,1,It s and we still haven t signed anyone COME ON ARSENE,"['It', 's', 'and', 'we', 'still', 'haven', 't', 'sign', 'anyon', 'come', 'ON', 'arsen']",False,False,True
17674,550401795458359296,,-0.032393,51.55308,-0.03239300101995468,51.55308151245117,31/12/2014 21:23:08,1635350191,E9Bangers,@maloneCFC by scoring goals and helping them to win the league,Hackney,,0,2014-12-31 21:23:08,1,by scoring goals and helping them to win the league,"['by', 'score', 'goal', 'and', 'help', 'them', 'to', 'win', 'the', 'leagu']",False,False,True
17681,550403010502082561,,-0.032281,51.55312,-0.032281000167131424,51.55311965942383,31/12/2014 21:27:58,1635350191,E9Bangers,I always knew Frank could still play further forward in the midfield; the guy is so fit. Chelsea were too dumb to realise it,Hackney,,0,2014-12-31 21:27:58,1,I always knew Frank could still play further forward in the midfield the guy is so fit Chelsea were too dumb to realise it,"['I', 'alway', 'knew', 'frank', 'could', 'still', 'play', 'further', 'forward', 'in', 'the', 'midfield', 'the', 'guy', 'is', 'so', 'fit', 'chelsea', 'were', 'too', 'dumb', 'to', 'realis', 'it']",False,False,True
17740,550401659961376768,,-0.03235,51.55308,-0.032349999994039536,51.55308151245117,31/12/2014 21:22:36,1635350191,E9Bangers,@maloneCFC I've always thought of he only joined City so he can get back at Chelsea for letting him go,Hackney,,0,2014-12-31 21:22:36,1,I ve always thought of he only joined City so he can get back at Chelsea for letting him go,"['I', 've', 'alway', 'thought', 'of', 'he', 'onli', 'join', 'citi', 'so', 'he', 'can', 'get', 'back', 'at', 'chelsea', 'for', 'let', 'him', 'go']",False,False,True
17855,550457915472379904,,-0.08523700000000001,51.53863,-0.08523699641227722,51.53863143920898,01/01/2015 01:06:08,60979663,CynthiaLaNoire, @Alexis_Sanchez: At the hotel; receiving the 2015 with the team...Tomorrow is a very important match!!!      http://t.co/vX66WEtRQi       l,Hackney,,0,2015-01-01 01:06:08,1,At the hotel receiving the with the team Tomorrow is a very important match,"['At', 'the', 'hotel', 'receiv', 'the', 'with', 'the', 'team', 'tomorrow', 'is', 'a', 'veri', 'import', 'match']",False,False,True
17871,550455148485812224,,-0.061685000000000004,51.54625,-0.061684999614954,51.54624938964844,01/01/2015 00:55:09,146966032,PrincePersona,Off to DJ at @Kubar! Playing 2 30 - 5am! Come celebrate your New Year with us     ,Hackney,,0,2015-01-01 00:55:09,1,Off to DJ at Playing am Come celebrate your New Year with us,"['off', 'to', 'DJ', 'at', 'play', 'am', 'come', 'celebr', 'your', 'new', 'year', 'with', 'us']",True,False,True
17951,550500868991496194,,-0.061075,51.563137,-0.06107499822974205,51.56313705444336,01/01/2015 03:56:49,1623950004,bransyt,@Punchlineur7828 non t mignon mais jamais tu m'surpasseras dans le naruto game yannis..,Hackney,,0,2015-01-01 03:56:49,1,non t mignon mais jamais tu m surpasseras dans le naruto game yannis,"['non', 't', 'mignon', 'mai', 'jamai', 'tu', 'm', 'surpassera', 'dan', 'le', 'naruto', 'game', 'yanni']",False,False,True
18030,550480973906071552,,-0.08036900000000001,51.52648,-0.0803690031170845,51.52648162841797,01/01/2015 02:37:46,155242080,RocketQueen2x5,Me and my afro. Polar bear and her awesomeness. Guitars playing that rock and roll soul that we love!  http://t.co/7uDqQljO41,Hackney,,0,2015-01-01 02:37:46,1,Me and my afro Polar bear and her awesomeness Guitars playing that rock and roll soul that we love,"['Me', 'and', 'my', 'afro', 'polar', 'bear', 'and', 'her', 'awesom', 'guitar', 'play', 'that', 'rock', 'and', 'roll', 'soul', 'that', 'we', 'love']",False,False,True
18069,550655500736815104,,-0.068372,51.56718,-0.06837199628353119,51.56718063354492,01/01/2015 14:11:16,58048935,NemoStar89,Fucking madness  Fellaini's presence is a huge miss in this game,Hackney,,0,2015-01-01 14:11:16,1,Fucking madness Fellaini s presence is a huge miss in this game,"['fuck', 'mad', 'fellaini', 's', 'presenc', 'is', 'a', 'huge', 'miss', 'in', 'thi', 'game']",False,False,True
18086,550647232597598208,,-0.092918,51.564747,-0.09291800111532213,51.56474685668945,01/01/2015 13:38:25,124571305,HighburyBadger,New Year's Day footie; can't beat it! #hangovercure #inthepubnow http://t.co/CO3FZXWkUA,Hackney,hangovercure inthepubnow,0,2015-01-01 13:38:25,1,New Year s Day footie can t beat it,"['new', 'year', 's', 'day', 'footi', 'can', 't', 'beat', 'it']",True,False,True
18137,550645964256837632,,-0.040305,51.54894,-0.0403049997985363,51.5489387512207,01/01/2015 13:33:23,12249,benward,Happy new year. Pub; games; and they're playing The Beta Band. Solid start. (@ Adam and Eve) https://t.co/X8dkCuPvsB,Hackney,,0,2015-01-01 13:33:23,1,Happy new year Pub games and they re playing The Beta Band Solid start Adam and Eve,"['happi', 'new', 'year', 'pub', 'game', 'and', 'they', 're', 'play', 'the', 'beta', 'band', 'solid', 'start', 'adam', 'and', 'eve']",True,False,True
18163,550647623267655680,,-0.03576,51.54725300000001,-0.035760000348091125,51.5472526550293,01/01/2015 13:39:58,19981405,Batmanuel101,@charltonbrooker Newswipe v.v.enjoyable new series coming for new year? Also game swipe coming back?,Hackney,,0,2015-01-01 13:39:58,1,Newswipe v v enjoyable new series coming for new year Also game swipe coming back,"['newswip', 'v', 'v', 'enjoy', 'new', 'seri', 'come', 'for', 'new', 'year', 'also', 'game', 'swipe', 'come', 'back']",True,False,True
18221,550607805678645248,,-0.073653,51.5622,-0.07365299761295319,51.56219863891602,01/01/2015 11:01:45,126979245,sciflynige,@shnlwswlkr what was the name of that artist u recommended that was similar to banks. Looking for hangover music to play,Hackney,,0,2015-01-01 11:01:45,1,what was the name of that artist u recommended that was similar to banks Looking for hangover music to play,"['what', 'wa', 'the', 'name', 'of', 'that', 'artist', 'u', 'recommend', 'that', 'wa', 'similar', 'to', 'bank', 'look', 'for', 'hangov', 'music', 'to', 'play']",False,False,True
